order_id,order_date,region,country,product_category,product_subcategory,product_id,product_name,quantity,unit_price,revenue,currency,customer_id,channel,interest_rate,loan_amount,success_rate,transaction_fee,fraud_flag
ORD104259,2025-02-08,East,India,Lending,SME Loan,LEN-872,Lending SME Loan Plan 2,1,1454.79,1454.79,INR,C97448,Mobile,10.4,208419.0,,5.02,0
ORD104260,2024-03-26,Central,India,Lending,Mortgage,LEN-604,Lending Mortgage Plan 4,2,5397.43,10794.86,INR,C14344,Mobile,10.59,96716.0,,9.83,0
ORD104261,2024-12-12,South,India,Trading,Equities,TRA-945,Trading Equities Plan 3,3,1377.39,4132.17,INR,C85103,Partner,,,0.96,28.89,0
ORD104262,2024-04-20,East,India,Lending,SME Loan,LEN-203,Lending SME Loan Plan 3,3,1350.68,4052.04,INR,C33887,Web,11.63,615094.0,,8.76,0
ORD104263,2024-07-11,South,India,Wealth,ETF,WEA-948,Wealth ETF Plan 4,2,4678.39,9356.78,INR,C78756,Mobile,,,,38.94,0
ORD104264,2024-02-15,Central,India,Lending,SME Loan,LEN-642,Lending SME Loan Plan 4,1,3169.35,3169.35,INR,C30342,Partner,9.92,628437.0,,26.54,0
ORD104265,2024-09-05,North,India,Payments,Wallet,PAY-511,Payments Wallet Plan 2,4,1136.98,4547.92,INR,C79634,Mobile,,,0.99,48.62,0
ORD104266,2024-05-23,North,India,Lending,SME Loan,LEN-901,Lending SME Loan Plan 2,3,9810.15,29430.449999999997,INR,C63653,Mobile,14.43,927400.0,,8.88,0
ORD104267,2025-06-20,Central,India,Wealth,Mutual Funds,WEA-908,Wealth Mutual Funds Plan 3,5,7644.14,38220.700000000004,INR,C87088,Mobile,,,,27.84,0
ORD104268,2024-09-22,West,India,Lending,Personal Loan,LEN-393,Lending Personal Loan Plan 3,3,8869.19,26607.57,INR,C16565,Web,15.02,710243.0,,41.72,0
ORD104269,2024-07-05,Central,India,Payments,UPI,PAY-478,Payments UPI Plan 2,2,5124.84,10249.68,INR,C82419,Partner,,,0.96,35.93,0
ORD104270,2024-11-27,West,India,Insurance,Health,INS-401,Insurance Health Plan 4,2,7262.6,14525.2,INR,C22775,Mobile,,,,33.55,0
ORD104271,2024-12-20,South,India,Lending,Personal Loan,LEN-477,Lending Personal Loan Plan 4,1,3051.02,3051.02,INR,C58845,Mobile,13.88,149133.0,,14.36,0
ORD104272,2024-09-11,East,India,Trading,Derivatives,TRA-519,Trading Derivatives Plan 1,1,6727.07,6727.07,INR,C31600,Web,,,0.98,15.77,0
ORD104273,2024-06-18,South,India,Payments,Wallet,PAY-827,Payments Wallet Plan 4,2,577.45,1154.9,INR,C22626,Mobile,,,0.98,36.04,0
ORD104274,2024-12-30,Central,India,Lending,Personal Loan,LEN-189,Lending Personal Loan Plan 1,3,6641.0,19923.0,INR,C61088,Web,14.12,671539.0,,43.5,0
ORD104275,2025-07-29,North,India,Lending,Personal Loan,LEN-356,Lending Personal Loan Plan 1,2,4295.79,8591.58,INR,C90854,Mobile,11.94,785611.0,,26.8,0
ORD104276,2025-06-11,North,India,Lending,SME Loan,LEN-705,Lending SME Loan Plan 4,1,3699.59,3699.59,INR,C20877,Web,10.1,868038.0,,8.46,0
ORD104277,2024-08-17,West,India,Payments,Gateway,PAY-987,Payments Gateway Plan 4,2,4043.59,8087.18,INR,C69341,Partner,,,0.97,14.59,0
ORD104278,2024-07-26,East,India,Lending,Personal Loan,LEN-668,Lending Personal Loan Plan 3,4,6779.06,27116.24,INR,C82119,Mobile,9.39,54542.0,,18.05,0
ORD104279,2025-09-03,Central,India,Payments,Card,PAY-191,Payments Card Plan 4,2,996.04,1992.08,INR,C27777,Partner,,,0.95,38.77,0
ORD104280,2025-09-29,Central,India,Payments,Wallet,PAY-389,Payments Wallet Plan 3,2,1010.9,2021.8,INR,C39437,Mobile,,,0.96,15.33,0
ORD104281,2024-03-22,East,India,Insurance,Auto,INS-515,Insurance Auto Plan 3,1,1295.64,1295.64,INR,C10208,Mobile,,,,5.91,0
ORD104282,2024-02-28,North,India,Payments,Card,PAY-627,Payments Card Plan 3,1,446.87,446.87,INR,C16320,Web,,,0.97,31.57,0
ORD104283,2025-09-29,South,India,Payments,Wallet,PAY-456,Payments Wallet Plan 2,1,8877.02,8877.02,INR,C76540,Web,,,0.95,32.51,0
ORD104284,2024-11-16,West,India,Trading,Derivatives,TRA-746,Trading Derivatives Plan 1,4,2559.09,10236.36,INR,C65817,Web,,,0.99,20.47,0
ORD104285,2024-02-11,Central,India,Payments,Gateway,PAY-900,Payments Gateway Plan 1,2,9054.26,18108.52,INR,C91633,Mobile,,,0.95,8.52,0
ORD104286,2025-07-20,East,India,Lending,Personal Loan,LEN-527,Lending Personal Loan Plan 1,1,6994.31,6994.31,INR,C73632,Mobile,14.7,109057.0,,14.66,0
ORD104287,2024-11-19,South,India,Trading,Derivatives,TRA-324,Trading Derivatives Plan 3,1,2505.38,2505.38,INR,C60862,Web,,,0.99,38.74,0
ORD104288,2025-07-26,East,India,Insurance,Auto,INS-628,Insurance Auto Plan 4,2,7127.13,14254.26,INR,C31108,Mobile,,,,39.08,0
ORD104289,2024-07-30,Central,India,Insurance,Health,INS-391,Insurance Health Plan 2,3,9737.21,29211.629999999997,INR,C36231,Partner,,,,31.98,0
ORD104290,2025-08-28,West,India,Trading,Equities,TRA-920,Trading Equities Plan 1,5,3759.38,18796.9,INR,C63738,Mobile,,,0.95,15.22,0
ORD104291,2025-06-16,North,India,Wealth,Robo-Advisor,WEA-651,Wealth Robo-Advisor Plan 3,1,6972.55,6972.55,INR,C19401,Web,,,,11.47,0
ORD104292,2024-09-14,South,India,Wealth,ETF,WEA-714,Wealth ETF Plan 3,4,3018.94,12075.76,INR,C15108,Mobile,,,,34.2,0
ORD104293,2024-02-08,East,India,Lending,Personal Loan,LEN-887,Lending Personal Loan Plan 1,1,5708.23,5708.23,INR,C15697,Mobile,13.25,648855.0,,12.87,0
ORD104294,2024-06-22,East,India,Insurance,Health,INS-637,Insurance Health Plan 3,1,6411.19,6411.19,INR,C80776,Mobile,,,,39.33,0
ORD104295,2024-08-04,North,India,Lending,Mortgage,LEN-254,Lending Mortgage Plan 3,2,6408.3,12816.6,INR,C41314,Web,9.92,215618.0,,44.26,0
ORD104296,2024-03-12,North,India,Payments,Card,PAY-545,Payments Card Plan 3,1,2323.44,2323.44,INR,C88936,Partner,,,1.0,17.94,0
ORD104297,2024-09-05,East,India,Payments,Wallet,PAY-126,Payments Wallet Plan 4,2,2799.01,5598.02,INR,C67022,Mobile,,,0.91,37.18,0
ORD104298,2025-08-20,North,India,Payments,UPI,PAY-801,Payments UPI Plan 1,1,8504.8,8504.8,INR,C31171,Mobile,,,0.92,27.47,0
ORD104299,2025-09-01,North,India,Wealth,Robo-Advisor,WEA-380,Wealth Robo-Advisor Plan 1,1,7704.46,7704.46,INR,C42672,Mobile,,,,47.91,0
ORD104300,2024-02-24,West,India,Insurance,Auto,INS-753,Insurance Auto Plan 1,2,1550.17,3100.34,INR,C92767,Mobile,,,,42.25,0
ORD104301,2025-08-03,North,India,Trading,Derivatives,TRA-649,Trading Derivatives Plan 3,1,6571.06,6571.06,INR,C68417,Web,,,0.92,43.35,0
ORD104302,2025-05-18,North,India,Lending,Personal Loan,LEN-843,Lending Personal Loan Plan 3,4,7449.37,29797.48,INR,C20184,Mobile,17.47,649847.0,,49.85,0
ORD104303,2024-01-05,South,India,Insurance,Life,INS-759,Insurance Life Plan 1,2,7235.33,14470.66,INR,C75613,Partner,,,,23.14,0
ORD104304,2025-09-23,North,India,Insurance,Auto,INS-878,Insurance Auto Plan 2,2,2415.12,4830.24,INR,C34298,Mobile,,,,13.69,0
ORD104305,2024-08-08,West,India,Trading,Crypto,TRA-468,Trading Crypto Plan 4,3,3794.72,11384.16,INR,C99797,Mobile,,,0.98,10.47,0
ORD104306,2024-04-29,South,India,Wealth,ETF,WEA-793,Wealth ETF Plan 2,4,4064.65,16258.6,INR,C54211,Web,,,,20.76,0
ORD104307,2025-05-15,East,India,Trading,Derivatives,TRA-486,Trading Derivatives Plan 3,4,8456.02,33824.08,INR,C18116,Web,,,0.95,13.8,0
ORD104308,2024-12-23,West,India,Payments,Card,PAY-702,Payments Card Plan 3,1,5527.74,5527.74,INR,C39074,Web,,,0.93,44.03,0
ORD104309,2024-06-28,South,India,Lending,SME Loan,LEN-941,Lending SME Loan Plan 2,4,2037.05,8148.2,INR,C82740,Mobile,8.18,764235.0,,5.8,0
ORD104310,2024-07-09,East,India,Payments,Card,PAY-319,Payments Card Plan 2,1,9568.91,9568.91,INR,C71467,Mobile,,,0.94,19.98,0
ORD104311,2024-06-28,Central,India,Payments,Card,PAY-655,Payments Card Plan 4,2,8688.39,17376.78,INR,C22183,Mobile,,,0.95,34.17,0
ORD104312,2025-06-20,West,India,Trading,Crypto,TRA-764,Trading Crypto Plan 1,2,2149.85,4299.7,INR,C91958,Web,,,0.96,30.98,0
ORD104313,2025-02-20,South,India,Trading,Crypto,TRA-574,Trading Crypto Plan 1,1,3847.38,3847.38,INR,C42949,Mobile,,,0.94,12.47,0
ORD104314,2024-10-14,West,India,Insurance,Life,INS-603,Insurance Life Plan 4,2,4189.27,8378.54,INR,C84283,Mobile,,,,10.37,0
ORD104315,2025-06-21,Central,India,Payments,Card,PAY-864,Payments Card Plan 2,4,6504.29,26017.16,INR,C54840,Web,,,0.91,20.89,0
ORD104316,2024-05-16,North,India,Lending,Personal Loan,LEN-618,Lending Personal Loan Plan 3,1,3852.18,3852.18,INR,C28451,Web,16.86,950065.0,,28.22,0
ORD104317,2024-07-14,Central,India,Insurance,Auto,INS-565,Insurance Auto Plan 4,3,5181.75,15545.25,INR,C28245,Web,,,,19.6,0
ORD104318,2024-06-29,South,India,Lending,SME Loan,LEN-315,Lending SME Loan Plan 3,4,6720.24,26880.96,INR,C37959,Mobile,11.23,964936.0,,38.24,0
ORD104319,2025-06-08,West,India,Trading,Derivatives,TRA-656,Trading Derivatives Plan 1,4,738.27,2953.08,INR,C16841,Web,,,0.92,13.18,0
ORD104320,2025-05-10,West,India,Trading,Crypto,TRA-987,Trading Crypto Plan 1,2,806.82,1613.64,INR,C42686,Web,,,0.93,9.79,0
ORD104321,2025-07-10,East,India,Trading,Crypto,TRA-763,Trading Crypto Plan 1,1,4972.52,4972.52,INR,C96273,Mobile,,,0.92,32.01,0
ORD104322,2024-06-08,Central,India,Trading,Derivatives,TRA-866,Trading Derivatives Plan 4,3,1415.88,4247.64,INR,C71349,Web,,,0.97,6.91,0
ORD104323,2025-04-26,East,India,Wealth,ETF,WEA-144,Wealth ETF Plan 3,1,4276.36,4276.36,INR,C14302,Web,,,,43.96,0
ORD104324,2025-03-08,South,India,Insurance,Health,INS-986,Insurance Health Plan 1,2,798.98,1597.96,INR,C23972,Partner,,,,14.61,0
ORD104325,2025-03-03,North,India,Insurance,Life,INS-378,Insurance Life Plan 4,2,1722.95,3445.9,INR,C82269,Mobile,,,,38.52,0
ORD104326,2025-03-27,Central,India,Wealth,Robo-Advisor,WEA-551,Wealth Robo-Advisor Plan 4,1,1918.32,1918.32,INR,C39805,Mobile,,,,16.08,0
ORD104327,2024-12-30,Central,India,Lending,Mortgage,LEN-766,Lending Mortgage Plan 2,3,2947.35,8842.05,INR,C27811,Web,15.85,725158.0,,18.47,0
ORD104328,2025-04-12,East,India,Wealth,Robo-Advisor,WEA-459,Wealth Robo-Advisor Plan 1,1,508.03,508.03,INR,C75815,Mobile,,,,16.61,0
ORD104329,2024-11-29,West,India,Payments,UPI,PAY-129,Payments UPI Plan 3,4,5474.4,21897.6,INR,C62940,Mobile,,,0.93,12.61,0
ORD104330,2024-08-05,South,India,Trading,Derivatives,TRA-310,Trading Derivatives Plan 4,3,6066.07,18198.21,INR,C44574,Web,,,0.96,15.81,0
ORD104331,2024-11-26,North,India,Wealth,Mutual Funds,WEA-561,Wealth Mutual Funds Plan 2,3,1147.39,3442.17,INR,C73765,Mobile,,,,8.81,0
ORD104332,2025-01-08,East,India,Trading,Equities,TRA-988,Trading Equities Plan 2,2,3572.66,7145.32,INR,C79627,Mobile,,,0.99,21.26,0
ORD104333,2024-03-05,South,India,Payments,Wallet,PAY-725,Payments Wallet Plan 2,4,2388.43,9553.72,INR,C58428,Mobile,,,0.91,29.15,0
ORD104334,2024-02-15,North,India,Payments,UPI,PAY-422,Payments UPI Plan 1,1,4718.52,4718.52,INR,C69761,Mobile,,,0.94,47.76,0
ORD104335,2024-03-07,Central,India,Lending,Mortgage,LEN-206,Lending Mortgage Plan 3,4,6181.12,24724.48,INR,C50791,Web,14.48,904989.0,,34.25,0
ORD104336,2025-08-16,West,India,Payments,Wallet,PAY-497,Payments Wallet Plan 2,2,1351.65,2703.3,INR,C41131,Web,,,1.0,25.9,0
ORD104337,2024-05-09,West,India,Insurance,Auto,INS-104,Insurance Auto Plan 3,1,7712.61,7712.61,INR,C89688,Mobile,,,,21.76,0
ORD104338,2025-06-10,North,India,Payments,UPI,PAY-235,Payments UPI Plan 2,3,5439.44,16318.32,INR,C84540,Mobile,,,0.92,20.86,0
ORD104339,2025-03-04,South,India,Lending,Personal Loan,LEN-228,Lending Personal Loan Plan 1,3,6558.62,19675.86,INR,C32624,Mobile,16.14,870950.0,,48.87,0
ORD104340,2025-02-16,Central,India,Wealth,Mutual Funds,WEA-909,Wealth Mutual Funds Plan 1,5,6801.27,34006.350000000006,INR,C63497,Partner,,,,21.75,0
ORD104341,2024-07-20,North,India,Payments,Card,PAY-601,Payments Card Plan 2,2,2553.05,5106.1,INR,C57152,Mobile,,,0.91,9.71,0
ORD104342,2025-08-29,Central,India,Lending,Mortgage,LEN-180,Lending Mortgage Plan 3,2,7313.07,14626.14,INR,C56353,Mobile,10.94,901208.0,,37.11,0
ORD104343,2025-02-28,East,India,Payments,Gateway,PAY-670,Payments Gateway Plan 1,2,4133.48,8266.96,INR,C33151,Web,,,0.99,36.23,0
ORD104344,2024-08-11,Central,India,Insurance,Auto,INS-800,Insurance Auto Plan 4,2,755.52,1511.04,INR,C63693,Web,,,,41.15,0
ORD104345,2025-04-03,North,India,Lending,Personal Loan,LEN-381,Lending Personal Loan Plan 3,2,3396.07,6792.14,INR,C20522,Partner,10.94,166298.0,,7.8,0
ORD104346,2025-03-12,North,India,Payments,UPI,PAY-866,Payments UPI Plan 3,3,6557.3,19671.9,INR,C32498,Mobile,,,0.91,31.47,0
ORD104347,2025-06-26,West,India,Lending,Personal Loan,LEN-527,Lending Personal Loan Plan 3,3,3309.62,9928.86,INR,C75527,Mobile,10.27,636388.0,,13.7,0
ORD104348,2025-09-10,North,India,Lending,Mortgage,LEN-139,Lending Mortgage Plan 3,3,7932.45,23797.35,INR,C90232,Mobile,8.56,578697.0,,48.33,1
ORD104349,2025-06-05,North,India,Wealth,Mutual Funds,WEA-832,Wealth Mutual Funds Plan 2,2,2967.39,5934.78,INR,C52990,Web,,,,17.73,0
ORD104350,2024-10-24,South,India,Payments,Wallet,PAY-527,Payments Wallet Plan 2,2,390.12,780.24,INR,C97020,Mobile,,,0.98,36.44,0
ORD104351,2025-09-17,Central,India,Lending,SME Loan,LEN-230,Lending SME Loan Plan 3,2,2886.69,5773.38,INR,C82282,Mobile,9.25,447932.0,,43.71,0
ORD104352,2024-08-11,East,India,Payments,Gateway,PAY-795,Payments Gateway Plan 1,1,3058.07,3058.07,INR,C36010,Mobile,,,0.91,32.74,0
ORD104353,2025-03-19,North,India,Payments,UPI,PAY-853,Payments UPI Plan 1,2,2527.49,5054.98,INR,C29168,Web,,,0.96,33.4,0
ORD104354,2024-09-14,North,India,Payments,Card,PAY-670,Payments Card Plan 1,1,1162.13,1162.13,INR,C22441,Partner,,,0.93,12.79,0
ORD104355,2025-02-25,North,India,Payments,Wallet,PAY-908,Payments Wallet Plan 4,1,2603.79,2603.79,INR,C11038,Mobile,,,0.93,38.82,0
ORD104356,2025-03-21,North,India,Trading,Equities,TRA-625,Trading Equities Plan 4,1,451.18,451.18,INR,C70099,Mobile,,,0.92,44.71,0
ORD104357,2025-06-03,West,India,Insurance,Life,INS-297,Insurance Life Plan 3,3,2926.19,8778.57,INR,C24917,Mobile,,,,19.4,0
ORD104358,2024-07-27,West,India,Payments,Wallet,PAY-866,Payments Wallet Plan 2,2,8068.77,16137.54,INR,C41993,Mobile,,,0.92,12.04,0
ORD104359,2025-04-19,Central,India,Trading,Equities,TRA-282,Trading Equities Plan 2,1,2750.23,2750.23,INR,C77940,Mobile,,,0.92,29.36,0
ORD104360,2024-03-24,West,India,Payments,UPI,PAY-900,Payments UPI Plan 4,1,6925.05,6925.05,INR,C76511,Mobile,,,0.98,15.76,0
ORD104361,2024-12-17,East,India,Payments,UPI,PAY-305,Payments UPI Plan 2,1,2853.58,2853.58,INR,C91201,Mobile,,,0.92,26.77,0
ORD104362,2024-12-08,South,India,Lending,Mortgage,LEN-960,Lending Mortgage Plan 2,1,8793.64,8793.64,INR,C96920,Web,11.95,337209.0,,29.82,0
ORD104363,2024-12-16,Central,India,Payments,Card,PAY-651,Payments Card Plan 3,5,4565.08,22825.4,INR,C70300,Web,,,0.95,16.92,0
ORD104364,2025-07-17,North,India,Payments,Wallet,PAY-551,Payments Wallet Plan 1,1,2156.43,2156.43,INR,C84910,Mobile,,,0.91,20.21,0
ORD104365,2025-02-06,South,India,Payments,Wallet,PAY-147,Payments Wallet Plan 3,3,1223.17,3669.51,INR,C67711,Web,,,0.99,45.31,0
ORD104366,2024-02-05,East,India,Wealth,Mutual Funds,WEA-350,Wealth Mutual Funds Plan 2,2,207.13,414.26,INR,C88262,Partner,,,,44.25,0
ORD104367,2024-12-12,Central,India,Lending,Personal Loan,LEN-262,Lending Personal Loan Plan 1,1,8608.64,8608.64,INR,C93955,Partner,9.18,573246.0,,42.95,0
ORD104368,2024-01-20,Central,India,Payments,Wallet,PAY-911,Payments Wallet Plan 1,2,8592.17,17184.34,INR,C43807,Mobile,,,0.94,20.79,0
ORD104369,2025-04-02,West,India,Lending,SME Loan,LEN-799,Lending SME Loan Plan 2,2,1879.92,3759.84,INR,C25859,Mobile,11.63,548523.0,,47.73,0
ORD104370,2025-09-24,West,India,Trading,Derivatives,TRA-952,Trading Derivatives Plan 4,1,4006.16,4006.16,INR,C77236,Mobile,,,0.9,38.87,0
ORD104371,2025-05-26,North,India,Payments,UPI,PAY-548,Payments UPI Plan 4,1,7463.96,7463.96,INR,C68951,Mobile,,,0.91,14.5,0
ORD104372,2025-04-12,South,India,Payments,Gateway,PAY-501,Payments Gateway Plan 4,2,4769.84,9539.68,INR,C15125,Mobile,,,0.92,36.99,0
ORD104373,2024-12-26,South,India,Lending,Personal Loan,LEN-989,Lending Personal Loan Plan 3,3,6717.47,20152.41,INR,C56714,Web,9.61,428524.0,,33.05,1
ORD104374,2024-06-23,East,India,Payments,UPI,PAY-157,Payments UPI Plan 1,2,1651.85,3303.7,INR,C48371,Partner,,,1.0,17.18,0
ORD104375,2025-07-24,North,India,Payments,Gateway,PAY-254,Payments Gateway Plan 2,6,6520.87,39125.22,INR,C47009,Web,,,0.94,23.97,0
ORD104376,2024-09-23,West,India,Lending,Mortgage,LEN-255,Lending Mortgage Plan 1,4,5520.24,22080.96,INR,C96758,Mobile,10.84,564652.0,,8.08,0
ORD104377,2025-08-17,West,India,Lending,Mortgage,LEN-121,Lending Mortgage Plan 2,3,2004.41,6013.2300000000005,INR,C70599,Web,17.33,735428.0,,12.31,0
ORD104378,2024-03-03,Central,India,Trading,Crypto,TRA-403,Trading Crypto Plan 3,1,2163.62,2163.62,INR,C51046,Mobile,,,0.92,41.56,0
ORD104379,2024-04-04,South,India,Payments,Wallet,PAY-629,Payments Wallet Plan 2,1,7559.62,7559.62,INR,C73504,Web,,,0.99,10.88,0
ORD104380,2024-05-22,North,India,Wealth,ETF,WEA-133,Wealth ETF Plan 3,1,8810.91,8810.91,INR,C64338,Web,,,,29.56,0
ORD104381,2024-12-07,East,India,Trading,Derivatives,TRA-349,Trading Derivatives Plan 3,1,5619.48,5619.48,INR,C94396,Partner,,,0.95,25.25,0
ORD104382,2024-09-24,East,India,Wealth,ETF,WEA-792,Wealth ETF Plan 2,2,4916.29,9832.58,INR,C84752,Mobile,,,,15.58,0
ORD104383,2025-03-15,Central,India,Trading,Equities,TRA-864,Trading Equities Plan 3,1,8214.8,8214.8,INR,C39644,Mobile,,,1.0,39.03,0
ORD104384,2024-07-07,East,India,Lending,SME Loan,LEN-528,Lending SME Loan Plan 4,4,4289.78,17159.12,INR,C96050,Mobile,16.8,455723.0,,16.85,0
ORD104385,2025-08-07,Central,India,Wealth,Robo-Advisor,WEA-689,Wealth Robo-Advisor Plan 4,1,5322.26,5322.26,INR,C31861,Web,,,,20.87,0
ORD104386,2024-03-13,Central,India,Lending,Mortgage,LEN-154,Lending Mortgage Plan 4,1,3920.24,3920.24,INR,C71699,Web,10.43,773406.0,,14.64,0
ORD104387,2024-11-27,West,India,Wealth,Robo-Advisor,WEA-823,Wealth Robo-Advisor Plan 4,4,7214.18,28856.72,INR,C90773,Mobile,,,,9.3,0
ORD104388,2024-03-08,East,India,Trading,Derivatives,TRA-368,Trading Derivatives Plan 4,1,6068.63,6068.63,INR,C68621,Web,,,0.9,20.61,0
ORD104389,2024-03-03,South,India,Insurance,Life,INS-808,Insurance Life Plan 1,1,2172.35,2172.35,INR,C83973,Mobile,,,,24.84,0
ORD104390,2024-09-01,West,India,Lending,SME Loan,LEN-111,Lending SME Loan Plan 4,3,6129.88,18389.64,INR,C18961,Mobile,8.33,419667.0,,42.45,0
ORD104391,2025-05-19,South,India,Wealth,Mutual Funds,WEA-828,Wealth Mutual Funds Plan 1,3,8218.63,24655.89,INR,C77234,Web,,,,9.99,0
ORD104392,2024-11-16,South,India,Lending,SME Loan,LEN-212,Lending SME Loan Plan 1,3,8515.11,25545.33,INR,C58656,Web,8.81,213001.0,,12.75,0
ORD104393,2024-02-03,West,India,Lending,SME Loan,LEN-351,Lending SME Loan Plan 1,3,5542.55,16627.65,INR,C80894,Mobile,13.31,867323.0,,41.72,0
ORD104394,2024-06-08,Central,India,Lending,Mortgage,LEN-152,Lending Mortgage Plan 4,2,8098.53,16197.06,INR,C30737,Mobile,14.11,268924.0,,34.65,0
ORD104395,2025-05-31,East,India,Trading,Crypto,TRA-373,Trading Crypto Plan 1,3,8553.91,25661.73,INR,C28947,Mobile,,,0.9,21.26,0
ORD104396,2024-11-16,West,India,Payments,Card,PAY-806,Payments Card Plan 2,1,5608.15,5608.15,INR,C93294,Web,,,0.97,32.67,0
ORD104397,2024-12-24,North,India,Lending,Personal Loan,LEN-927,Lending Personal Loan Plan 4,1,4152.87,4152.87,INR,C58254,Mobile,12.19,220447.0,,37.74,0
ORD104398,2025-06-11,South,India,Lending,Personal Loan,LEN-421,Lending Personal Loan Plan 2,3,349.98,1049.94,INR,C49099,Mobile,12.85,478926.0,,34.39,0
ORD104399,2024-03-05,Central,India,Trading,Equities,TRA-758,Trading Equities Plan 2,1,7814.38,7814.38,INR,C52775,Mobile,,,0.94,19.99,0
ORD104400,2024-04-15,West,India,Lending,Mortgage,LEN-618,Lending Mortgage Plan 1,3,4728.11,14184.329999999998,INR,C86442,Mobile,12.12,673925.0,,36.66,0
ORD104401,2025-04-10,West,India,Insurance,Health,INS-210,Insurance Health Plan 2,3,6925.99,20777.97,INR,C34822,Mobile,,,,48.03,0
ORD104402,2024-03-01,South,India,Lending,SME Loan,LEN-955,Lending SME Loan Plan 1,2,1085.22,2170.44,INR,C56497,Mobile,10.32,134227.0,,29.02,0
ORD104403,2024-05-24,West,India,Payments,Gateway,PAY-833,Payments Gateway Plan 4,2,7689.73,15379.46,INR,C23734,Mobile,,,0.96,33.8,0
ORD104404,2024-11-17,West,India,Wealth,ETF,WEA-720,Wealth ETF Plan 3,2,5733.28,11466.56,INR,C15951,Mobile,,,,43.52,0
ORD104405,2024-05-05,North,India,Lending,SME Loan,LEN-309,Lending SME Loan Plan 2,1,1521.53,1521.53,INR,C74521,Web,13.39,950979.0,,49.45,0
ORD104406,2024-02-09,North,India,Insurance,Auto,INS-328,Insurance Auto Plan 3,2,4000.0,8000.0,INR,C66522,Mobile,,,,38.93,0
ORD104407,2024-01-30,West,India,Wealth,Mutual Funds,WEA-483,Wealth Mutual Funds Plan 3,1,8364.96,8364.96,INR,C21230,Web,,,,45.94,0
ORD104408,2024-06-26,East,India,Insurance,Auto,INS-536,Insurance Auto Plan 2,1,2642.79,2642.79,INR,C21148,Web,,,,5.05,0
ORD104409,2024-07-13,North,India,Lending,Personal Loan,LEN-169,Lending Personal Loan Plan 4,1,5282.69,5282.69,INR,C15117,Web,15.68,568904.0,,29.6,0
ORD104410,2025-07-28,South,India,Payments,Card,PAY-853,Payments Card Plan 3,1,9857.53,9857.53,INR,C17456,Web,,,0.95,39.97,0
ORD104411,2024-06-04,East,India,Trading,Equities,TRA-239,Trading Equities Plan 4,2,7925.55,15851.1,INR,C31412,Mobile,,,0.95,13.11,0
ORD104412,2025-09-20,West,India,Payments,Card,PAY-931,Payments Card Plan 1,2,5780.85,11561.7,INR,C57632,Mobile,,,0.92,34.97,0
ORD104413,2025-08-09,Central,India,Payments,Gateway,PAY-991,Payments Gateway Plan 3,5,2425.59,12127.95,INR,C50511,Mobile,,,0.98,21.54,0
ORD104414,2024-07-18,Central,India,Wealth,Mutual Funds,WEA-568,Wealth Mutual Funds Plan 2,2,8871.27,17742.54,INR,C45437,Web,,,,44.0,0
ORD104415,2025-05-14,North,India,Insurance,Life,INS-103,Insurance Life Plan 3,3,5847.09,17541.27,INR,C44704,Mobile,,,,11.55,0
ORD104416,2024-07-14,North,India,Insurance,Auto,INS-192,Insurance Auto Plan 4,1,6388.69,6388.69,INR,C65503,Web,,,,25.1,0
ORD104417,2024-01-12,South,India,Payments,UPI,PAY-396,Payments UPI Plan 2,5,2246.87,11234.349999999999,INR,C88267,Mobile,,,0.96,30.37,0
ORD104418,2024-09-05,East,India,Insurance,Auto,INS-987,Insurance Auto Plan 3,2,4194.55,8389.1,INR,C44358,Mobile,,,,13.88,0
ORD104419,2025-01-13,North,India,Insurance,Health,INS-605,Insurance Health Plan 3,3,4685.75,14057.25,INR,C83521,Mobile,,,,30.07,0
ORD104420,2024-12-24,South,India,Payments,Gateway,PAY-870,Payments Gateway Plan 1,1,5608.93,5608.93,INR,C55337,Mobile,,,0.93,16.97,0
ORD104421,2024-06-24,North,India,Insurance,Life,INS-810,Insurance Life Plan 2,3,2932.45,8797.349999999999,INR,C94299,Mobile,,,,26.01,0
ORD104422,2024-06-29,West,India,Lending,Personal Loan,LEN-795,Lending Personal Loan Plan 4,5,5726.46,28632.3,INR,C52453,Web,11.55,862304.0,,45.02,0
ORD104423,2025-05-23,West,India,Lending,Mortgage,LEN-151,Lending Mortgage Plan 2,3,8913.49,26740.47,INR,C36435,Mobile,14.91,901351.0,,23.02,0
ORD104424,2025-07-29,North,India,Wealth,Mutual Funds,WEA-558,Wealth Mutual Funds Plan 1,2,8318.98,16637.96,INR,C83632,Mobile,,,,29.03,0
ORD104425,2024-12-11,West,India,Lending,Personal Loan,LEN-699,Lending Personal Loan Plan 2,5,8343.15,41715.75,INR,C56212,Mobile,8.34,788917.0,,35.58,0
ORD104426,2024-04-22,North,India,Payments,Card,PAY-213,Payments Card Plan 1,2,1674.54,3349.08,INR,C48878,Web,,,0.93,10.65,1
ORD104427,2024-12-25,West,India,Trading,Equities,TRA-683,Trading Equities Plan 3,2,8682.6,17365.2,INR,C32154,Web,,,0.91,20.7,0
ORD104428,2025-01-18,East,India,Payments,Wallet,PAY-947,Payments Wallet Plan 4,1,5250.84,5250.84,INR,C40645,Web,,,0.9,11.19,0
